date,temperature_2m_mean,temperature_2m_max,temperature_2m_min,rain_sum,relative_humidity_2m_max,relative_humidity_2m_min,sunshine_duration
2013-03-10,28.33492,34.912,24.262001,0,97,34,39279.99
2013-03-11,27.618248,34.262,22.762001,0,95,35,39560.402
2013-03-12,27.237,33.062,22.112,0,96,41,39758.05
2013-03-13,27.382835,33.162,22.812,0,90,36,39962.195
2013-03-14,27.526587,33.562,23.112,0,86,36,39881.695
2013-03-15,28.218252,34.462,23.212,0,90,39,39796.426
2013-03-16,28.284914,34.062,24.262001,0,88,45,39807.21
2013-03-17,27.749502,33.812,22.112,0,99,41,40431.95
2013-03-18,27.9745,34.612,21.962,0,99,36,40243.008
2013-03-19,27.799501,34.312,22.262001,0,97,31,39982.816
2013-03-20,28.587004,34.712,22.262001,0,81,28,40810.55
2013-03-21,28.093248,34.362,22.962,0,78,26,40941.477
2013-03-22,27.195328,32.812,22.162,0,94,44,40963.758
2013-03-23,27.514086,32.962,22.912,0,91,43,40310.05
2013-03-24,27.586998,33.112,23.212,0,89,43,40825.445
2013-03-25,28.39325,34.062,23.862,0,91,46,40216.37
2013-03-26,27.81825,32.662,24.262001,0,96,47,40927.113
2013-03-27,27.897417,33.512,23.912,0,88,38,41062.363
2013-03-28,27.847418,33.462,23.462,0,86,42,41552.92
2013-03-29,27.997416,33.262,24.262001,0,84,34,41609.293
2013-03-30,28.041162,34.462,22.212,0,82,32,41665.242
2013-03-31,28.280752,34.312,23.262001,0,87,39,41720.66
2013-04-01,27.909912,33.462,23.062,0,95,40,41775.766
2013-04-02,27.974503,32.712,24.312,0,88,47,41412.85
2013-04-03,27.712,32.662,24.262001,0,82,45,41886.004
2013-04-04,27.845331,33.462,23.012001,0,88,35,41941.07
2013-04-05,28.122414,34.362,22.412,0,97,34,41996.047
2013-04-06,28.195335,34.062,22.912,0,97,36,42050.91
2013-04-07,28.05992,34.912,22.662,0,97,30,42105.61
2013-04-08,28.707834,36.112,23.212,0,90,27,42160.117
2013-04-09,28.584917,35.112,23.162,0,87,35,42208.91
2013-04-10,28.05575,33.362,24.312,0,97,49,42252.617
2013-04-11,28.387,33.362,24.812,0,91,43,42295.92
2013-04-12,29.253668,35.362,24.512001,0,91,33,42338.758
2013-04-13,29.1745,33.562,25.512001,0,83,50,42381.043
2013-04-14,28.422417,33.312,24.562,0,98,50,42226.28
2013-04-15,28.289083,33.512,24.062,0,96,38,42463.742
2013-04-16,27.422417,31.862,23.212,0,88,45,42504.02
2013-04-17,26.837,31.412,22.712,0,88,44,42543.484
2013-04-18,27.343248,31.662,23.812,0,87,47,41394.625
2013-04-19,27.682837,32.062,23.912,0,89,50,42619.734
2013-04-20,28.114084,31.662,24.962,0,84,49,42656.375
2013-04-21,28.289083,32.512,24.612,0,84,48,42692.37
2013-04-22,28.90783,33.412,24.812,0,88,47,42727.984
2013-04-23,28.98075,33.262,25.212,0,90,51,42763.17
2013-04-24,29.480751,34.012,26.262001,0,90,51,42797.9
2013-04-25,29.451584,34.212,26.012001,0.5,97,52,41841.562
2013-04-26,30.157835,34.412,26.512001,0.9,90,53,42865.805
2013-04-27,30.32033,34.762,27.012001,0,93,48,42898.902
2013-04-28,29.85575,33.662,26.612,0,92,52,42931.38
2013-04-29,29.534914,33.812,26.212,0,93,52,42908.33
2013-04-30,30.186998,35.762,26.962,0,93,46,42994.312
2013-05-01,30.491167,34.512,26.962,0,91,55,43024.688
2013-05-02,29.870333,34.312,27.562,0,90,54,43054.285
2013-05-03,29.79325,33.512,27.312,0,87,44,43083.055
2013-05-04,29.74742,33.812,26.262001,0,85,51,42785.66
2013-05-05,29.968252,34.562,26.562,0,89,44,43137.96
2013-05-06,29.478668,33.612,26.562,0,91,49,43164.023
2013-05-07,29.516167,33.412,26.512001,0,86,53,43189.094
2013-05-08,29.870337,33.612,27.162,0,86,55,41693.297
2013-05-09,29.743254,32.862,26.862,0,80,54,43200
2013-05-10,30.001581,33.462,27.912,0,83,49,43200
2013-05-11,30.051582,33.662,27.262001,0,86,50,43200
2013-05-12,30.082832,34.012,27.312,0,86,46,43200
2013-05-13,29.561998,33.262,26.712,0,87,50,41725.76
2013-05-14,29.80783,33.462,27.062,0,84,52,42907.555
2013-05-15,29.645332,32.912,27.512001,0,82,50,42434.703
2013-05-16,29.128664,31.262001,27.312,0.2,82,64,13234.037
2013-05-17,29.828672,33.612,26.912,0,83,52,42395.06
2013-05-18,29.851583,33.812,27.112,0,83,47,43200
2013-05-19,30.211998,33.912,28.012001,0,82,52,43097
2013-05-20,29.68075,32.012,28.112,0,83,60,42376.87
2013-05-21,30.124502,32.562,27.862,0.2,84,56,39600
2013-05-22,30.222418,33.712,27.662,0,82,55,43200
2013-05-23,30.307833,33.762,28.062,0,80,52,42205.242
2013-05-24,30.401587,33.262,28.212,0.1,83,53,42155.15
2013-05-25,30.501581,33.862,27.262001,0.90000004,90,53,43200
2013-05-26,30.462,33.912,27.562,2.1000001,91,61,39969.906
2013-05-27,29.924501,32.962,27.662,1.9,87,64,42567.176
2013-05-28,29.120333,31.962,26.862,6.2,90,64,37959.21
2013-05-29,29.097414,32.812,26.362,4.8999996,90,65,40394.96
2013-05-30,29.580751,33.412,27.312,1.1,90,60,43200
2013-05-31,29.799501,32.512,27.312,0.1,88,60,40824.33
2013-06-01,28.462,30.762001,26.512001,7.5999994,93,67,39221.926
2013-06-02,27.672419,30.312,25.312,12,92,70,30491.127
2013-06-03,27.022415,30.062,25.212,25.599998,93,75,24297.105
2013-06-04,27.632833,30.912,24.962,10.3,96,74,33592.035
2013-06-05,28.239084,31.112,25.512001,7.2,93,74,39738.086
2013-06-06,27.376581,30.662,25.912,13.200001,95,75,25459.545
2013-06-07,26.7745,28.512001,25.362,92.49999,94,86,491.49286
2013-06-08,26.509918,28.912,24.762001,44.000004,96,79,13681.966
2013-06-09,25.7245,26.662,24.912,67.299995,95,89,0
2013-06-10,26.164083,28.862,24.912,50.2,96,83,9030.663
2013-06-11,27.50575,29.712,25.162,10.900001,94,78,38242.24
2013-06-12,27.566168,29.662,26.512001,10.599999,91,77,33962.363
2013-06-13,27.24533,29.062,26.462,18.699999,92,83,1895.3528
2013-06-14,27.722418,29.712,26.562,10.400001,92,80,0
2013-06-15,26.482834,27.562,25.762001,38.3,93,84,0
2013-06-16,27.172417,28.912,26.212,12.800001,94,82,4375.1626
2013-06-17,26.224497,28.462,24.762001,30.699997,95,84,29358.492
2013-06-18,25.859917,27.112,24.512001,35.500004,96,88,21015.373
2013-06-19,25.89325,28.312,24.262001,12.8,96,81,22318.803
2013-06-20,26.145332,28.062,24.312,14.900001,96,80,32536.205
2013-06-21,26.922417,29.562,24.962,6.7000003,96,78,36206.656
2013-06-22,26.982836,29.962,25.212,9.599999,94,76,34280.816
2013-06-23,26.63492,29.762001,25.012001,10.4,94,76,28554.752
2013-06-24,26.303665,28.112,25.112,15.999999,95,83,25738.197
2013-06-25,25.922411,26.762001,25.462,23.800001,96,90,0
2013-06-26,26.712,29.162,25.362,19.499998,93,80,1634.0936
2013-06-27,27.226583,30.362,25.412,13.7,93,74,31823.695
2013-06-28,27.20575,29.612,25.512001,10.7,93,75,37096.29
2013-06-29,26.63283,29.362,25.212,15.3,96,77,37221.805
2013-06-30,26.191162,28.262001,25.012001,23.7,96,82,17815.045
2013-07-01,26.028666,27.512001,25.212,17.5,96,86,19540.11
2013-07-02,25.96408,27.762001,24.662,45.6,96,83,15475.679
2013-07-03,26.487005,27.762001,25.662,7.3999996,95,85,29830.285
2013-07-04,27.128664,29.662,25.562,11.599999,94,79,29281.904
2013-07-05,26.745333,29.412,25.212,16.099998,95,76,28249.656
2013-07-06,25.972418,27.712,25.012001,16.099998,96,82,29826.207
2013-07-07,25.934914,27.462,24.662,23.3,96,86,15621.45
2013-07-08,25.570333,27.262001,24.662,26.099998,96,87,9794.811
2013-07-09,25.799501,28.412,24.262001,28.4,97,85,0
2013-07-10,25.907831,27.712,25.062,28.6,94,82,8408.823
2013-07-11,25.274498,25.962,24.462,59.9,96,92,0
2013-07-12,25.078669,25.962,24.462,48,95,90,0
2013-07-13,25.374496,26.462,24.762001,23.6,95,89,18895.527
2013-07-14,26.093248,27.912,24.712,10.000001,96,83,39055.105
2013-07-15,26.476585,28.612,25.112,10.3,94,83,19161.11
2013-07-16,26.014084,27.312,25.162,32.7,95,88,0
2013-07-17,25.916166,27.412,25.162,49,94,87,0
2013-07-18,25.676588,26.712,24.812,34.300007,94,87,0
2013-07-19,25.482834,26.212,24.962,42.5,96,91,1017.2122
2013-07-20,25.36408,26.212,24.412,63.199997,98,92,0
2013-07-21,25.145332,25.762001,24.812,51.2,96,93,0
2013-07-22,25.27867,26.462,24.862,34.100002,96,89,13271.24
2013-07-23,25.072418,25.712,24.812,69.1,96,93,0
2013-07-24,25.44117,27.462,24.612,38.9,96,84,11057.511
2013-07-25,25.539085,27.112,24.762001,40.000008,96,85,24490.93
2013-07-26,25.959915,26.962,24.612,21.300001,95,84,9798.554
2013-07-27,26.24742,28.362,25.112,23.9,96,80,31709.273
2013-07-28,26.045334,27.762001,25.012001,18.099998,96,74,27158.766
2013-07-29,26.262,27.862,24.762001,13.400001,94,78,34217.676
2013-07-30,26.353666,27.962,25.012001,28.500002,95,79,29681.533
2013-07-31,25.651583,26.462,24.862,32.5,94,88,0
2013-08-01,25.405746,27.012001,24.762001,41.8,95,88,706.6283
2013-08-02,25.518251,26.312,24.612,36.399994,96,89,0
2013-08-03,25.826578,27.662,24.612,17.699999,94,84,32609.082
2013-08-04,25.930748,28.012001,24.462,13.400001,95,78,39122.07
2013-08-05,26.041166,28.662,24.412,6.999999,94,77,34371.477
2013-08-06,25.959917,28.212,24.312,9.700002,95,78,10708.521
2013-08-07,26.064081,28.112,24.612,8.8,96,80,35020.684
2013-08-08,26.259916,28.162,24.512001,7.4999995,95,81,35205.723
2013-08-09,26.372414,28.762001,24.512001,9.7,92,76,25388.633
2013-08-10,26.418251,28.962,24.612,11.7,95,76,37549.66
2013-08-11,26.52242,29.062,25.212,13.4,93,76,36151.625
2013-08-12,26.347418,28.262001,24.862,8.099998,95,81,34580.406
2013-08-13,25.62658,26.962,24.862,17.1,95,86,9259.429
2013-08-14,26.274504,28.162,24.762001,9.900001,96,80,35507.15
2013-08-15,26.743248,29.212,25.212,10.5,96,78,38324.438
2013-08-16,26.028666,27.962,24.912,18.8,95,83,24576.191
2013-08-17,25.412,26.662,24.612,26.299997,96,89,17092.115
2013-08-18,25.389084,27.462,24.662,22.2,96,86,441.1915
2013-08-19,25.887003,27.962,24.512001,18.100002,96,82,23859.836
2013-08-20,26.04325,28.412,24.662,7.8,95,78,31494.06
2013-08-21,25.791166,27.712,24.412,17.599998,94,80,33914.176
2013-08-22,25.537,28.012001,24.262001,8.9,94,79,18381.223
2013-08-23,26.059916,27.912,24.612,4.999999,94,79,34909.79
2013-08-24,26.12242,28.062,24.512001,5.3999987,96,78,37127.77
2013-08-25,26.091166,28.462,24.412,6.6,94,77,35942.953
2013-08-26,26.291166,29.212,24.262001,2.1999998,96,79,30319.828
2013-08-27,26.489084,28.712,24.562,5.0999994,97,74,34922.227
2013-08-28,25.99325,28.312,24.112,5.2000003,96,79,31612.945
2013-08-29,26.353668,29.162,24.312,2.2000003,93,76,36390.355
2013-08-30,26.882835,29.512001,24.562,0.7,91,76,40285.094
2013-08-31,27.043253,30.262001,23.762001,0.6,94,73,39798.17
2013-09-01,27.547417,31.562,24.362,0,93,60,41179.184
2013-09-02,27.614084,31.062,24.912,0.1,92,64,40066.637
2013-09-03,27.25783,29.512001,25.512001,0.9,91,71,32588.941
2013-09-04,26.70992,29.962,24.062,3.3000002,94,74,35644.812
2013-09-05,26.222414,28.962,24.262001,6.399999,95,74,38477.098
2013-09-06,26.33908,29.312,23.862,1.4000001,96,76,38330.777
2013-09-07,26.464083,29.662,23.862,0.2,95,72,36011.605
2013-09-08,26.655748,29.562,24.012001,1.1,94,73,37480.027
2013-09-09,26.380747,28.962,24.362,2.3,96,75,17149.383
2013-09-10,25.9245,27.762001,24.762001,25.700003,96,87,9629.809
2013-09-11,26.237,30.162,23.612,61.499992,96,70,25947.383
2013-09-12,26.857834,30.112,24.062,15.700001,96,76,32355.426
2013-09-13,27.080748,31.312,24.762001,9.599999,94,69,36908.523
2013-09-14,27.141169,30.262001,24.862,9.8,94,71,32261.8
2013-09-15,26.947416,30.812,25.262001,14.6,96,75,26133.062
2013-09-16,26.397415,28.462,24.912,14.400001,96,79,5427.924
2013-09-17,26.397417,28.812,24.662,26.6,95,77,2869.7573
2013-09-18,25.499498,27.112,23.762001,40.6,98,88,0
2013-09-19,25.18283,27.762001,23.612,58.900013,99,86,2203.2332
2013-09-20,25.278664,26.862,23.862,39.600002,99,89,62.478218
2013-09-21,27.068247,30.362,25.062,4.6,94,69,34490.47
2013-09-22,26.239084,28.512001,24.562,7.9000006,94,79,26044.303
2013-09-23,26.255747,28.862,24.662,4.1,93,74,37029.633
2013-09-24,26.086998,28.812,24.012001,5.2,96,78,34211.812
2013-09-25,26.245337,29.562,24.012001,7.400001,95,75,35286.074
2013-09-26,26.384918,29.812,24.312,4.1000004,96,75,35349.098
2013-09-27,26.066172,29.012001,23.812,3.9000003,96,77,34809.746
2013-09-28,26.368248,29.212,24.212,2.6000001,94,75,37988.023
2013-09-29,25.824501,28.762001,24.012001,7.7999997,95,76,32137.121
2013-09-30,26.80575,29.762001,24.462,1.9000001,97,73,31497.492
2013-10-01,27.407837,30.812,25.312,1.7,93,67,36580.64
2013-10-02,27.14742,30.562,24.462,0.5,95,70,34430.625
2013-10-03,26.55158,29.512001,24.812,8.3,94,72,29512.408
2013-10-04,26.037,28.512001,25.012001,36.3,94,73,26241.977
2013-10-05,25.737,27.962,24.612,31.500004,98,83,4033.5234
2013-10-06,26.951586,30.562,23.812,4.2999997,97,72,33641.965
2013-10-07,27.470335,30.862,24.112,1.6,96,67,37082.656
2013-10-08,27.532835,31.062,24.562,0.90000004,95,70,37553.56
2013-10-09,27.14742,30.862,24.662,2.6999998,93,66,35187.64
2013-10-10,27.070333,30.512001,23.762001,1.5,96,64,37408.266
2013-10-11,26.697418,29.962,23.412,0.6,97,69,37511.645
2013-10-12,26.432833,30.212,23.812,3.6,96,73,36000
2013-10-13,26.84742,30.462,24.412,3.3000002,94,69,35900.035
2013-10-14,27.216164,30.962,24.312,0.70000005,94,72,36163.324
2013-10-15,27.40367,31.062,24.812,1.4000001,95,68,36825.45
2013-10-16,27.293245,30.662,24.612,1.6,96,69,37222
2013-10-17,27.74742,32.562,24.812,13.699999,95,63,37788.28
2013-10-18,28.039083,31.812,24.562,0,95,61,35638.3
2013-10-19,29.19325,34.962,25.062,0,96,40,38485.008
2013-10-20,27.851585,32.962,23.912,0.7,99,54,37927.598
2013-10-21,28.328667,33.262,24.262001,0.2,100,46,38041.727
2013-10-22,28.666166,33.962,24.862,0,97,42,38239.914
2013-10-23,28.389082,33.412,25.362,2.4,94,52,35758.863
2013-10-24,28.647417,33.262,25.112,0.3,93,55,37535.29
2013-10-25,27.624498,31.862,24.562,12.900001,97,65,33004.535
2013-10-26,26.695333,30.012001,24.762001,7.1999993,95,71,4076.3813
2013-10-27,26.637,29.812,24.312,9.7,96,73,29703.07
2013-10-28,26.620333,28.812,24.762001,2.6000001,94,79,34951.664
2013-10-29,27.305754,30.612,23.912,1.2,98,70,36182.75
2013-10-30,28.578665,33.162,25.012001,0,99,48,37165.766
2013-10-31,28.576582,32.662,24.412,0,98,45,38017.043
2013-11-01,27.762001,32.662,22.912,0,90,45,38017.836
2013-11-02,28.297417,34.362,23.062,0,88,45,37992.598
2013-11-03,28.872416,33.412,24.112,0,91,51,37524.848
2013-11-04,28.851585,33.312,25.862,0,87,50,37047.39
2013-11-05,28.159914,32.512,24.812,0,83,49,37636.855
2013-11-06,27.741165,32.211998,23.612,0,86,46,37164.203
2013-11-07,27.395338,33.362,22.812,0,91,38,37743.74
2013-11-08,27.318247,31.512001,23.362,0,92,56,37391.496
2013-11-09,27.405746,33.512,23.062,0,95,40,37501.703
2013-11-10,27.003668,32.762,22.512001,0,93,39,37496.07
2013-11-11,26.330751,31.962,21.212,0,85,35,37602.156
2013-11-12,25.899504,31.662,20.012001,0,90,39,37594.246
2013-11-13,25.741167,31.312,20.012001,0,85,45,37585.664
2013-11-14,25.826584,31.212,20.262001,0,92,41,37358.48
2013-11-15,25.678665,31.412,20.562,0,86,39,37350.906
2013-11-16,25.295332,31.312,20.162,0,82,37,37449.17
2013-11-17,26.714087,32.562,20.112,0,79,46,37123.34
2013-11-18,28.049498,31.762001,25.162,0,83,52,36597.04
2013-11-19,27.547417,33.462,23.262001,0,91,43,36801.38
2013-11-20,26.845335,33.012,22.062,0,94,36,36999.652
2013-11-21,25.58075,33.062,19.812,0,98,27,36992.29
2013-11-22,25.905748,32.712,19.412,0,90,33,36984.336
2013-11-23,26.101583,31.162,20.362,0,85,44,36879.164
2013-11-24,26.91825,32.462,21.662,0,83,47,36586.453
2013-11-25,27.45575,32.112,23.662,0,91,53,36022.53
2013-11-26,27.85158,32.211998,24.412,1.1,94,55,36135.87
2013-11-27,27.74117,32.712,24.712,0,94,53,32354.271
2013-11-28,27.091166,32.862,22.112,0,96,32,36569.754
2013-11-29,26.58492,33.262,21.512001,0,80,40,36218.17
2013-11-30,27.570333,30.562,25.612,0,85,60,34704.34
2013-12-01,28.270332,32.762,25.162,0,89,52,36000
2013-12-02,28.284914,32.512,25.562,0.2,89,53,36059.71
2013-12-03,28.387,33.412,24.912,0,88,44,36000
2013-12-04,28.349497,32.512,24.562,0,78,45,36143.97
2013-12-05,27.857836,32.862,23.562,0,77,37,36145.17
2013-12-06,26.637,32.162,22.612,0,78,34,36145.918
2013-12-07,25.201584,31.462,19.862,0,84,32,36146.207
2013-12-08,24.562002,31.712,19.212,0,74,32,36240.973
2013-12-09,24.584917,31.912,17.412,0,73,29,36172.098
2013-12-10,24.61825,31.562,17.612,0,80,28,36169.668
2013-12-11,24.19325,30.612,17.262001,0,77,33,36166.598
2013-12-12,24.278666,31.062,18.462,0,78,34,36165.953
2013-12-13,24.559916,31.012001,19.562,0,67,30,36165.562
2013-12-14,24.95575,31.712,18.462,0,68,34,36112.184
2013-12-15,24.978666,33.562,17.962,0,68,23,36113.125
2013-12-16,24.516165,33.362,17.562,0,74,20,36179.785
2013-12-17,24.322416,32.462,17.462,0,73,21,36146.973
2013-12-18,23.951586,31.712,17.962,0,75,24,36147.24
2013-12-19,23.478668,30.012001,17.362,0,83,29,36147.285
2013-12-20,22.91825,30.162,16.712,0,96,38,36220.055
2013-12-21,23.332834,29.562,16.912,0,96,37,36221.363
2013-12-22,23.912,31.362,17.562,0,95,34,36222.402
2013-12-23,25.012001,31.412,19.612,0,87,34,36223.133
2013-12-24,25.407835,30.612,20.862,0,81,39,36303.844
2013-12-25,25.209917,32.662,20.412,0,90,33,36305.793
2013-12-26,25.068247,29.512001,20.712,0,94,42,36391.4
2013-12-27,24.984915,29.612,20.612,0,88,46,36394.453
2013-12-28,24.895334,29.662,20.712,0,95,47,36397.14
2013-12-29,24.507833,29.612,19.812,0,99,52,36399.402
2013-12-30,24.555754,29.612,20.612,0,94,49,36492.562
2013-12-31,24.707832,29.812,20.412,0,94,45,36588.836
2014-01-01,25.709917,32.712,20.062,0,88,34,36593.3
2014-01-02,25.934916,32.562,21.162,0,87,31,36790.26
2014-01-03,25.453667,32.812,20.262001,0,82,29,36797.04
2014-01-04,24.924501,30.612,20.062,0,87,35,36902.984
2014-01-05,24.528666,30.362,19.762001,0,95,44,36998.92
2014-01-06,24.31825,30.162,18.862,0,91,44,36890.19
2014-01-07,25.170332,31.162,19.612,0,94,39,37196.457
2014-01-08,25.632833,31.362,20.262001,0,90,37,37300.57
2014-01-09,25.384916,31.112,20.612,0,86,37,37408.164
2014-01-10,24.457832,30.762001,19.912,0,94,37,37519.17
2014-01-11,23.32033,29.912,18.312,0,84,33,37523.082
2014-01-12,23.759916,30.512001,18.512001,0,80,37,37527.336
2014-01-13,23.949501,29.962,19.962,0,92,48,37418.652
2014-01-14,24.564085,29.762001,20.412,0,96,50,37658.383
2014-01-15,24.791166,30.462,20.412,0,94,47,37692.51
2014-01-16,25.253664,31.312,20.312,0,90,43,37727.707
2014-01-17,24.145334,29.262001,19.912,0,95,52,37673.133
2014-01-18,23.686996,28.912,19.612,0,89,45,37801.1
2014-01-19,24.266167,30.312,18.712,0,90,43,37839.176
2014-01-20,25.251581,31.062,19.962,0,85,44,36597.016
2014-01-21,25.87867,29.762001,22.912,0,88,46,31788.695
2014-01-22,26.293253,30.562,22.462,0,79,44,30073.65
2014-01-23,26.118248,30.962,22.362,0,86,45,36346.29
2014-01-24,26.030748,30.412,22.662,0,92,47,36096.95
2014-01-25,26.530752,34.462,21.212,0,87,26,37879.24
2014-01-26,26.982834,34.362,21.712,0,80,25,38127.414
2014-01-27,26.905748,32.062,22.612,0,76,35,38172.227
2014-01-28,25.778666,32.162,20.512001,0,74,34,38218.14
2014-01-29,25.520332,31.162,20.262001,0,77,39,38265.066
2014-01-30,25.512,30.912,20.112,0,81,40,38312.95
2014-01-31,25.989082,33.462,20.362,0,78,27,38361.71
2014-02-01,26.553665,33.712,21.862,0,78,26,38411.28
2014-02-02,26.405754,33.712,21.312,0,79,28,38448.94
2014-02-03,26.818247,33.762,21.112,0,78,28,38481.246
2014-02-04,27.101583,34.412,21.112,0,80,28,38513.113
2014-02-05,26.920334,33.312,21.512001,0,79,35,38544.51
2014-02-06,26.384916,33.662,20.562,0,93,34,38575.42
2014-02-07,26.532835,34.062,20.862,0,82,29,38605.812
2014-02-08,25.793251,33.112,20.212,0,89,30,38635.664
2014-02-09,24.74742,31.762001,18.812,0,88,29,38664.95
2014-02-10,24.251585,31.062,18.112,0,81,22,38693.645
2014-02-11,24.28908,30.562,19.062,0,79,33,38721.727
2014-02-12,24.326584,31.212,18.662,0,85,30,38749.176
2014-02-13,24.118254,28.812,19.662,0,86,49,38775.97
2014-02-14,23.88075,28.212,18.912,0,96,44,38802.09
2014-02-15,23.487,28.362,18.212,0,94,43,38827.555
2014-02-16,23.539083,28.162,18.962,0,91,35,38852.387
2014-02-17,24.05575,31.062,17.212,0,91,27,38876.594
2014-02-18,25.561998,32.512,18.912,0,81,32,38900.195
2014-02-19,26.487001,32.562,21.262001,0,80,39,38923.207
2014-02-20,26.1495,30.662,22.312,0.6,94,53,38945.65
2014-02-21,26.228668,29.612,23.462,0.8,91,62,38967.53
2014-02-22,25.682837,30.612,21.412,0,90,50,38988.88
2014-02-23,25.764082,30.762001,21.362,0,87,47,39009.707
2014-02-24,26.520332,33.162,21.512001,0,92,38,39030.035
2014-02-25,27.224503,32.762,22.162,0,100,41,39049.883
2014-02-26,27.101583,31.312,22.762001,0,96,50,39069.273
2014-02-27,26.887001,30.712,23.862,0.70000005,90,49,39088.223
2014-02-28,25.897417,29.562,22.812,0,82,50,39106.754
2014-03-01,24.089083,29.312,19.412,0,81,29,39257.54
2014-03-02,24.76825,31.662,18.312,0,84,28,39273.72
2014-03-03,25.703667,31.412,19.962,0,82,41,39288.992
2014-03-04,25.553667,30.412,20.762001,0,92,41,39379.406
2014-03-05,25.364084,30.262001,21.112,0,95,40,39395.227
2014-03-06,25.234917,30.112,19.812,0,94,42,39490.504
2014-03-07,25.72242,31.062,20.162,0,94,36,39588.887
2014-03-08,26.859917,31.762001,22.012001,0,81,38,39352.08
2014-03-09,27.182833,32.612,22.762001,0.5,81,40,39361.547
2014-03-10,27.437002,32.562,23.312,0,86,40,39547.336
2014-03-11,27.255747,33.612,21.962,0,88,36,39740.25
2014-03-12,28.003668,34.612,22.962,0,79,30,39297.26
2014-03-13,29.155746,35.762,24.012001,0,76,31,39957.51
